,after_point,before_point,box,condition,date,experiment_name,experiment_program,session_end,session_start,subject,data_file,event,session_time
197,220,119850,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1198.5
198,180,119850,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1198.5
199,160,119850,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1198.5
200,120,119850,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1198.5
201,130,119918,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1199.18
202,230,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1199.19
203,210,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1199.19
204,140,119919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1199.19
205,350,120119,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1201.19
206,150,120119,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1201.19
207,360,120919,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1209.19
208,170,121119,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1211.19
209,220,121493,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1214.93
210,180,121493,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1214.93
211,160,121493,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1214.93
212,120,121493,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1214.93
213,130,121564,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1215.64
214,230,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1215.65
215,210,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1215.65
216,190,121565,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,feeder_on,1215.65
217,240,121865,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,feeder_off,1218.65
218,140,121865,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1218.65
219,350,122065,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1220.65
220,150,122065,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1220.65
221,360,122865,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1228.65
222,170,123065,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1230.65
223,220,123237,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1232.37
224,180,123237,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1232.37
225,160,123237,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1232.37
226,120,123237,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1232.37
227,130,123339,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1233.39
228,230,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1233.4
229,210,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1233.4
230,140,123340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1233.4
231,350,123540,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1235.4
232,150,123540,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1235.4
233,360,124340,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1243.4
234,170,124540,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1245.4
235,220,125560,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1255.6
236,180,125560,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1255.6
237,160,125560,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1255.6
238,120,125560,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1255.6
239,130,125692,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1256.92
240,230,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1256.93
241,210,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1256.93
242,140,125693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1256.93
243,350,125893,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1258.93
244,150,125893,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1258.93
245,360,126693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1266.93
246,170,126893,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1268.93
247,220,127181,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1271.81
248,180,127181,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1271.81
249,160,127181,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1271.81
250,120,127181,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1271.81
251,130,127250,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1272.5
252,230,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1272.51
253,210,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1272.51
254,140,127251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1272.51
255,350,127451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1274.51
256,150,127451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1274.51
257,360,128251,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1282.51
258,170,128451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1284.51
259,220,128623,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1286.23
260,180,128623,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1286.23
261,160,128623,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1286.23
262,120,128623,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1286.23
263,130,128787,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1287.87
264,230,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1287.88
265,210,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1287.88
266,140,128788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1287.88
267,350,128988,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1289.88
268,150,128988,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1289.88
269,360,129788,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1297.88
270,170,129988,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1299.88
271,220,130911,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1309.11
272,180,130911,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1309.11
273,160,130911,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1309.11
274,120,130911,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1309.11
275,130,130996,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1309.96
276,230,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1309.97
277,210,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1309.97
278,140,130997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1309.97
279,350,131197,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1311.97
280,150,131197,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1311.97
281,360,131997,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1319.97
282,170,132197,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1321.97
283,220,132955,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1329.55
284,180,132955,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1329.55
285,160,132955,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1329.55
286,120,132955,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1329.55
287,130,133022,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1330.22
288,230,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1330.23
289,210,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1330.23
290,140,133023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1330.23
291,350,133223,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1332.23
292,150,133223,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1332.23
293,360,134023,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1340.23
294,170,134223,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1342.23
295,220,142451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,1424.51
296,180,142451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,1424.51
297,160,142451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,1424.51
298,120,142451,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,1424.51
299,130,142519,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,1425.19
300,230,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,1425.2
301,210,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,1425.2
302,140,142520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,1425.2
303,350,142720,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,1427.2
304,150,142720,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,1427.2
305,360,143520,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,1435.2
306,170,143720,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,1437.2
307,220,244640,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_off,2446.4
308,180,244640,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_on,2446.4
309,160,244640,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_on,2446.4
310,120,244640,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_central_key,2446.4
311,130,244807,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,resp_mel_key,2448.07
312,230,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,mel_light_off,2448.08
313,210,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,max_light_off,2448.08
314,140,244808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_end,2448.08
315,350,245008,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_on,2450.08
316,150,245008,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,trial_start,2450.08
317,360,245808,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,chamber_light_off,2458.08
318,170,246008,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,central_light_on,2460.08
319,020,360000,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,0,3600.0
0,010,0,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,0.0
1,020,61851,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,618.51
2,050,66996,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,669.96
3,060,66996,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,669.96
4,040,66996,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,669.96
5,010,67196,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,671.96
6,020,77401,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,774.01
7,050,77549,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,775.49
8,060,77549,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,775.49
9,030,77549,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,775.49
10,040,77849,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,778.49
11,010,78049,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,780.49
12,020,92213,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,922.13
13,050,92304,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,923.04
14,060,92304,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,923.04
15,030,92304,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,923.04
16,040,92604,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,926.04
17,010,92804,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,928.04
18,020,99336,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,993.36
19,050,99445,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,994.45
20,060,99445,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,994.45
21,040,99445,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,994.45
22,010,99645,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,996.45
23,020,100870,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1008.7
24,050,100940,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1009.4
25,060,100940,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1009.4
26,030,100940,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,1009.4
27,040,101240,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1012.4
28,010,101440,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1014.4
29,020,102693,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1026.93
30,050,102809,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1028.09
31,060,102809,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1028.09
32,040,102809,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1028.09
33,010,103009,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1030.09
34,020,104747,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1047.47
35,050,104913,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1049.13
36,060,104913,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1049.13
37,030,104913,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,1049.13
38,040,105213,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1052.13
39,010,105413,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1054.13
40,020,106512,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1065.12
41,050,106635,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1066.35
42,060,106635,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1066.35
43,040,106635,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1066.35
44,010,106835,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1068.35
45,020,108065,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1080.65
46,050,108207,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1082.07
47,060,108207,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1082.07
48,040,108207,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1082.07
49,010,108407,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1084.07
50,020,109880,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1098.8
51,050,109948,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1099.48
52,060,109948,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1099.48
53,040,109948,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1099.48
54,010,110148,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1101.48
55,020,112139,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1121.39
56,050,112206,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1122.06
57,060,112206,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1122.06
58,030,112206,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,1122.06
59,040,112506,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1125.06
60,010,112706,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1127.06
61,020,113827,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1138.27
62,050,113897,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1138.97
63,060,113897,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1138.97
64,040,113897,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1138.97
65,010,114097,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1140.97
66,020,115283,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1152.83
67,050,115355,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1153.55
68,060,115355,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1153.55
69,030,115355,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z003,1153.55
70,040,115655,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1156.55
71,010,115855,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1158.55
72,020,117011,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1170.11
73,050,117085,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1170.85
74,060,117085,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z006,1170.85
75,040,117085,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z004,1170.85
76,010,117285,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z001,1172.85
77,020,118437,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z002,1184.37
78,050,118529,6,0,06/03/17,harvard_game,harvard_game_pigeons,17:08:49,16:08:03,P498,p498_s01_hgame,z005,1185.29
